id,brand,model,price,price_range,year,engine,fuel_type,transmission,url,source
502,BMW,Serie 3 Vii - Ph2 - 320D Pack M Limited Bva 190Chdieselautomatique8 Cv579 000Dh,579000,500k - 800k,,,DIESEL,AUTOMATIQUE,https://neuf.kifal.ma/BMW/S%C3%A9rie%203/serie-3-vii-ph2-320d-pack-m-limited-bva-190ch.htm,kifal.ma
503,BMW,Serie 3 Vii - Ph2 - 318D Pack M Bva 150Chdieselautomatique8 Cv589 000Dh,589000,500k - 800k,,,DIESEL,AUTOMATIQUE,https://neuf.kifal.ma/BMW/S%C3%A9rie%203/serie-3-vii-ph2-318d-pack-m-bva-150ch.htm,kifal.ma
504,BMW,Serie 3 Vii - Ph2 - 320D Pack M Bva 190Chdieselautomatique8 Cv648 000Dh,648000,500k - 800k,,,DIESEL,AUTOMATIQUE,https://neuf.kifal.ma/BMW/S%C3%A9rie%203/serie-3-vii-ph2-320d-pack-m-bva-190ch.htm,kifal.ma
505,BMW,X2,,Non spécifié,,,,,https://neuf.kifal.ma/BMW/X2,kifal.ma
506,BMW,X2 Iii - Ph1 - Sdrive 18D Elegance Bva 150Chdieselautomatique8 Cv489 700Dh,489700,300k - 500k,,,DIESEL,AUTOMATIQUE,https://neuf.kifal.ma/BMW/X2/x2-iii-ph1-sdrive-18d-elegance-bva-150ch.htm,kifal.ma
507,BMW,X2 Iii - Ph1 - Sdrive 18D X Line Bva 150Chdieselautomatique8 Cv533 500Dh,533500,500k - 800k,,,DIESEL,AUTOMATIQUE,https://neuf.kifal.ma/BMW/X2/x2-iii-ph1-sdrive-18d-x-line-bva-150ch.htm,kifal.ma
508,BMW,X2 Iii - Ph1 - Sdrive 18D Pack M Bva 150Chdieselautomatique8 Cv580 500Dh,580500,500k - 800k,,,DIESEL,AUTOMATIQUE,https://neuf.kifal.ma/BMW/X2/x2-iii-ph1-sdrive-18d-pack-m-bva-150ch.htm,kifal.ma
509,BMW,X3,,Non spécifié,,,,,https://neuf.kifal.ma/BMW/X3,kifal.ma
510,BMW,X3 Iv - Ph2 - Xdrive 20D X Line Bva 190Chdieselautomatique8 Cv585 000Dh,585000,500k - 800k,,,DIESEL,AUTOMATIQUE,https://neuf.kifal.ma/BMW/X3/x3-iv-ph2-xdrive-20d-x-line-bva-190ch.htm,kifal.ma
511,BMW,X3 Iv - Ph2 - Xdrive 20D Pack M Bva 190Chdieselautomatique8 Cv661 000Dh,661000,500k - 800k,,,DIESEL,AUTOMATIQUE,https://neuf.kifal.ma/BMW/X3/x3-iv-ph2-xdrive-20d-pack-m-bva-190ch.htm,kifal.ma
512,BMW,X3 Iv - Ph2 - Xdrive 20D M Édition Bva 190Chdieselautomatique8 Cv727 000Dh,727000,500k - 800k,,,DIESEL,AUTOMATIQUE,https://neuf.kifal.ma/BMW/X3/x3-iv-ph2-xdrive-20d-m-%C3%A9dition-bva-190ch.htm,kifal.ma
513,BMW,Serie 5,,Non spécifié,,,,,https://neuf.kifal.ma/BMW/S%C3%A9rie%205,kifal.ma
514,BMW,Serie 5 Viii - Ph1 - 520I Élegance Bva 208Chessenceautomatique11 Cv585 000Dh,585000,500k - 800k,,,ESSENCE,AUTOMATIQUE,https://neuf.kifal.ma/BMW/S%C3%A9rie%205/serie-5-viii-ph1-520i-%C3%A9legance-bva-208ch.htm,kifal.ma
515,BMW,Serie 5 Viii - Ph1 - 520D Élegance Bva 197Chdieselautomatique8 Cv598 000Dh,598000,500k - 800k,,,DIESEL,AUTOMATIQUE,https://neuf.kifal.ma/BMW/S%C3%A9rie%205/serie-5-viii-ph1-520d-%C3%A9legance-bva-197ch.htm,kifal.ma
516,BMW,Serie 5 Viii - Ph1 - 520I Pack M Bva 208Chessenceautomatique11 Cv660 000Dh,660000,500k - 800k,,,ESSENCE,AUTOMATIQUE,https://neuf.kifal.ma/BMW/S%C3%A9rie%205/serie-5-viii-ph1-520i-pack-m-bva-208ch.htm,kifal.ma
517,BMW,Serie 5 Viii - Ph1 - 520D Pack M Bva 197Chdieselautomatique8 Cv669 000Dh,669000,500k - 800k,,,DIESEL,AUTOMATIQUE,https://neuf.kifal.ma/BMW/S%C3%A9rie%205/serie-5-viii-ph1-520d-pack-m-bva-197ch.htm,kifal.ma
518,BMW,Serie 5 Viii - Ph1 - 520I M Edition Bva 208Chessenceautomatique11 Cv750 000Dh,750000,500k - 800k,,,ESSENCE,AUTOMATIQUE,https://neuf.kifal.ma/BMW/S%C3%A9rie%205/serie-5-viii-ph1-520i-m-edition-bva-208ch.htm,kifal.ma
519,BMW,Serie 5 Viii - Ph1 - 520D M Edition Bva 197Chdieselautomatique8 Cv756 000Dh,756000,500k - 800k,,,DIESEL,AUTOMATIQUE,https://neuf.kifal.ma/BMW/S%C3%A9rie%205/serie-5-viii-ph1-520d-m-edition-bva-197ch.htm,kifal.ma
520,BMW,Serie 4 Coupe,,Non spécifié,,,,,https://neuf.kifal.ma/BMW/S%C3%A9rie%204%20Coup%C3%A9,kifal.ma
521,BMW,Serie 4 Coupe Ii - Ph2 - 420I Elegance Bva 184Chessenceautomatique11 Cv585 000Dh,585000,500k - 800k,,,ESSENCE,AUTOMATIQUE,https://neuf.kifal.ma/BMW/S%C3%A9rie%204%20Coup%C3%A9/serie-4-coupe-ii-ph2-420i-elegance-bva-184ch.htm,kifal.ma
522,BMW,Serie 4 Coupe Ii - Ph2 - 420I Pack M Bva 184Chessenceautomatique11 Cv672 000Dh,672000,500k - 800k,,,ESSENCE,AUTOMATIQUE,https://neuf.kifal.ma/BMW/S%C3%A9rie%204%20Coup%C3%A9/serie-4-coupe-ii-ph2-420i-pack-m-bva-184ch.htm,kifal.ma
523,BMW,X4,,Non spécifié,,,,,https://neuf.kifal.ma/BMW/X4,kifal.ma
524,BMW,X4 Ii - Ph1 - 20D Xdrive Xline Bva 190Chdieselautomatique8 Cv658 000Dh,658000,500k - 800k,,,DIESEL,AUTOMATIQUE,https://neuf.kifal.ma/BMW/X4/x4-ii-ph1-20d-xdrive-xline-bva-190ch.htm,kifal.ma
525,BMW,X4 Ii - Ph1 - 20D Xdrive Pack M Bva 190Chdieselautomatique8 Cv749 000Dh,749000,500k - 800k,,,DIESEL,AUTOMATIQUE,https://neuf.kifal.ma/BMW/X4/x4-ii-ph1-20d-xdrive-pack-m-bva-190ch.htm,kifal.ma
526,BMW,Serie 5 Phev,,Non spécifié,,,,,https://neuf.kifal.ma/BMW/S%C3%A9rie%205%20PHEV,kifal.ma
527,BMW,Serie 5 Phev Viii - Ph1 - 530E Élegance Bva 299Chhybride Plug-Inautomatique11 Cv704 000Dh,704000,500k - 800k,,,HYBRID,AUTOMATIQUE,https://neuf.kifal.ma/BMW/S%C3%A9rie%205%20PHEV/serie-5-phev-viii-ph1-530e-%C3%A9legance-bva-299ch.htm,kifal.ma
528,BMW,Serie 5 Phev Viii - Ph1 - 530E Pack M Bva 299Chhybride Plug-Inautomatique11 Cv786 000Dh,786000,500k - 800k,,,HYBRID,AUTOMATIQUE,https://neuf.kifal.ma/BMW/S%C3%A9rie%205%20PHEV/serie-5-phev-viii-ph1-530e-pack-m-bva-299ch.htm,kifal.ma
529,BMW,Serie 5 Phev Viii - Ph1 - 530E M Edition Bva 299Chhybride Plug-Inautomatique11 Cv876 000Dh,876000,800k - 1.5M,,,HYBRID,AUTOMATIQUE,https://neuf.kifal.ma/BMW/S%C3%A9rie%205%20PHEV/serie-5-phev-viii-ph1-530e-m-edition-bva-299ch.htm,kifal.ma
530,BMW,Serie 5 Phev Viii - Ph1 - 550E Xdrive Élegance Bva 313Chhybride Plug-Inautomatique17 Cv899 000Dh,899000,800k - 1.5M,,,HYBRID,AUTOMATIQUE,https://neuf.kifal.ma/BMW/S%C3%A9rie%205%20PHEV/serie-5-phev-viii-ph1-550e-xdrive-%C3%A9legance-bva-313ch.htm,kifal.ma
531,BMW,Serie 5 Phev Viii - Ph1 - 550E Xdrive Pack M Bva 313Chhybride Plug-Inautomatique17 Cv972 000Dh,972000,800k - 1.5M,,,HYBRID,AUTOMATIQUE,https://neuf.kifal.ma/BMW/S%C3%A9rie%205%20PHEV/serie-5-phev-viii-ph1-550e-xdrive-pack-m-bva-313ch.htm,kifal.ma
532,BMW,Serie 5 Phev Viii - Ph1 - 550E Xdrive M Edition Bva 313Chhybride Plug-Inautomatique17 Cv1 059 000Dh,1059000,800k - 1.5M,,,HYBRID,AUTOMATIQUE,https://neuf.kifal.ma/BMW/S%C3%A9rie%205%20PHEV/serie-5-phev-viii-ph1-550e-xdrive-m-edition-bva-313ch.htm,kifal.ma
533,BMW,Politique De Confidentialite,,Non spécifié,,,,,https://neuf.kifal.ma/privacy-policy,kifal.ma
534,BMW,"Angle Boulevard Chefchaouni Et Rte De Rabat, Business Center Yasmina, Casablanca 20000",,Non spécifié,2000,,,,https://g.page/KIFALAUTO/?share,kifal.ma
535,BMW,Contact@Kifal-Auto.Ma,,Non spécifié,,,,AUTOMATIQUE,"mailto:contact@kifal-auto.ma""",kifal.ma
536,BMW,Trouver Voiture Neuf,,Non spécifié,,,,,https://neuf.kifal.ma/search,kifal.ma
537,BMW,Trouver Voiture Occasion,,Non spécifié,,,,,https://occasion.kifal.ma/annonces,kifal.ma
538,BMW,Reprise,,Non spécifié,,,,,https://occasion.kifal.ma/annonces,kifal.ma
539,BMW,Financement,,Non spécifié,,,,,https://occasion.kifal.ma/credit-auto,kifal.ma
540,BMW,Audi,,Non spécifié,,,,,https://neuf.kifal.ma/AUDI,kifal.ma
541,BMW,Porsche,,Non spécifié,,,,,https://neuf.kifal.ma/PORSCHE,kifal.ma
542,BMW,Jeep,,Non spécifié,,,,,https://neuf.kifal.ma/JEEP,kifal.ma
543,BMW,Mini,,Non spécifié,,,,,https://neuf.kifal.ma/MINI,kifal.ma
544,BMW,Volvo,,Non spécifié,,,,,https://neuf.kifal.ma/VOLVO,kifal.ma
545,BMW,Lexus,,Non spécifié,,,,,https://neuf.kifal.ma/LEXUS,kifal.ma
546,BMW,Maserati,,Non spécifié,,,,,https://neuf.kifal.ma/MASERATI,kifal.ma
547,BMW,Cupra,,Non spécifié,,,,,https://neuf.kifal.ma/CUPRA,kifal.ma
548,BMW,Ds,,Non spécifié,,,,,https://neuf.kifal.ma/DS,kifal.ma
549,BMW,Kia,,Non spécifié,,,,,https://neuf.kifal.ma/KIA,kifal.ma
550,BMW,Hyundai,,Non spécifié,,,,,https://neuf.kifal.ma/HYUNDAI,kifal.ma
551,BMW,Volkswagen,,Non spécifié,,,,,https://neuf.kifal.ma/VOLKSWAGEN,kifal.ma
552,BMW,Toyota,,Non spécifié,,,,,https://neuf.kifal.ma/TOYOTA,kifal.ma
553,BMW,Dacia,,Non spécifié,,,,,https://neuf.kifal.ma/DACIA,kifal.ma
554,BMW,Ford,,Non spécifié,,,,,https://neuf.kifal.ma/FORD,kifal.ma
555,BMW,Peugeot,,Non spécifié,,,,,https://neuf.kifal.ma/PEUGEOT,kifal.ma
556,BMW,Citroen,,Non spécifié,,,,,https://neuf.kifal.ma/CITROEN,kifal.ma
557,BMW,Skoda,,Non spécifié,,,,,https://neuf.kifal.ma/SKODA,kifal.ma
558,BMW,Fiat,,Non spécifié,,,,,https://neuf.kifal.ma/FIAT,kifal.ma
559,BMW,C-Hr,,Non spécifié,,,,,https://neuf.kifal.ma/search?modele=C-HR,kifal.ma
560,BMW,Docker,,Non spécifié,,,,,https://neuf.kifal.ma/search?modele=Dokker,kifal.ma
561,BMW,2008,,Non spécifié,2008,,,,https://neuf.kifal.ma/search?modele=2008,kifal.ma
562,BMW,Duster,,Non spécifié,,,,,https://neuf.kifal.ma/search?modele=DUSTER,kifal.ma
563,BMW,Giulia,,Non spécifié,,,,,https://neuf.kifal.ma/search?modele=Giulia,kifal.ma
564,BMW,Serie,474500,300k - 500k,,,ESSENCE,AUTOMATIQUE,https://neuf.kifal.ma/BMW/S%C3%A9RIE%201,kifal.ma
565,BMW,Serie,532000,500k - 800k,,,DIESEL,AUTOMATIQUE,https://neuf.kifal.ma/BMW/S%C3%A9rie%202%20Gran%20Coup%C3%A9,kifal.ma
566,PORSCHE,07 01 07 07 27,,Non spécifié,,,,,tel:+212 7 01 07 07 27,kifal.ma
567,PORSCHE,&Nbspachetez Une Voiture D'Occasion,,Non spécifié,,,,,https://occasion.kifal.ma/annonces,kifal.ma
568,PORSCHE,Vendez Votre Voiture,,Non spécifié,,,,,https://occasion.kifal.ma/vendre,kifal.ma
569,PORSCHE,العربية,,Non spécifié,,,,,https://neuf.kifal.ma/locale/ar,kifal.ma
570,PORSCHE,Accueil,,Non spécifié,,,,,https://neuf.kifal.ma,kifal.ma
571,PORSCHE,Recherche,,Non spécifié,,,,,https://neuf.kifal.ma/search,kifal.ma
572,PORSCHE,0Comparer,,Non spécifié,,,,,javascript:;,kifal.ma
573,PORSCHE,Achetez Une Voiture D'Occasion,,Non spécifié,,,,,https://occasion.kifal.ma/annonces,kifal.ma
574,PORSCHE,"Angle Boulevard Chefchaouni Et Rte De Rabat, Business Center Yasmina, Casablanca 20000 ...",,Non spécifié,2000,,,,https://g.page/KIFALAUTO/?share,kifal.ma
575,PORSCHE,Lundi -Samedi De 09:00 A 19:00,,Non spécifié,,,,,javascript:;,kifal.ma
576,PORSCHE,Plus De Filtre,,Non spécifié,,,,,https://neuf.kifal.ma#collapseAdvanceSearch,kifal.ma
577,PORSCHE,718 Cayman,,Non spécifié,,,,,https://neuf.kifal.ma/PORSCHE/718%20Cayman,kifal.ma
578,PORSCHE,718 Cayman I - Ph2 - 2.0 718 Cayman Bva 300Chessenceautomatique13 Cv746 800Dh,746800,500k - 800k,,,ESSENCE,AUTOMATIQUE,https://neuf.kifal.ma/PORSCHE/718%20Cayman/718-cayman-i-ph2-2.0-718-cayman-bva-300ch.htm,kifal.ma
579,PORSCHE,718 Cayman I - Ph2 - 2.5 718 Cayman S Bva 350Chessenceautomatique13 Cv893 200Dh,893200,800k - 1.5M,,,ESSENCE,AUTOMATIQUE,https://neuf.kifal.ma/PORSCHE/718%20Cayman/718-cayman-i-ph2-2.5-718-cayman-s-bva-350ch.htm,kifal.ma
580,PORSCHE,Macan,,Non spécifié,,,,,https://neuf.kifal.ma/PORSCHE/Macan,kifal.ma
581,PORSCHE,Macan Ii - Ph1 - 300 Kw Macan 4 Bva 408Chelectriqueautomatique25 Cv1 090 000Dh,1090000,800k - 1.5M,,,ELECTRIQUE,AUTOMATIQUE,https://neuf.kifal.ma/PORSCHE/Macan/macan-ii-ph1-300-kw-macan-4-bva-408ch.htm,kifal.ma
582,PORSCHE,Macan Ii - Ph1 - 470 Kw Macan Turbo Bva 640Chelectriqueautomatique32 Cv1 480 000Dh,1480000,800k - 1.5M,,,ELECTRIQUE,AUTOMATIQUE,https://neuf.kifal.ma/PORSCHE/Macan/macan-ii-ph1-470-kw-macan-turbo-bva-640ch.htm,kifal.ma
583,PORSCHE,Cayenne,,Non spécifié,,,,,https://neuf.kifal.ma/PORSCHE/Cayenne,kifal.ma
584,PORSCHE,Cayenne Iii - Ph1 - S -Hybrid Bva 519Chhybrideautomatique17 Cv1 143 300Dh,1143300,800k - 1.5M,,,HYBRID,AUTOMATIQUE,https://neuf.kifal.ma/PORSCHE/Cayenne/cayenne-iii-ph1-s-hybrid-bva-519ch.htm,kifal.ma
585,PORSCHE,Cayenne Iii - Ph1 - E-Hybrid Bva 470Chhybride Plug-Inautomatique20 Cv1 350 000Dh,1350000,800k - 1.5M,,,HYBRID,AUTOMATIQUE,https://neuf.kifal.ma/PORSCHE/Cayenne/cayenne-iii-ph1-e-hybrid-bva-470ch.htm,kifal.ma
586,PORSCHE,Cayenne Iii - Ph1 - S E-Hybrid Bva 519Chhybride Plug-Inautomatique21 Cv1 380 000Dh,1380000,800k - 1.5M,,,HYBRID,AUTOMATIQUE,https://neuf.kifal.ma/PORSCHE/Cayenne/cayenne-iii-ph1-s-e-hybrid-bva-519ch.htm,kifal.ma
587,PORSCHE,Cayenne Iii - Ph1 - Turbo E-Hybrid Bva 739Chhybride Plug-Inautomatique32 Cv2 200 000Dh,2200000,Plus de 1.5M,,,HYBRID,AUTOMATIQUE,https://neuf.kifal.ma/PORSCHE/Cayenne/cayenne-iii-ph1-turbo-e-hybrid-bva-739ch.htm,kifal.ma
588,PORSCHE,Taycan,,Non spécifié,,,,,https://neuf.kifal.ma/PORSCHE/TAYCAN,kifal.ma
589,PORSCHE,Taycan I - Ph1 - Base Bva 326Chelectriqueautomatique17 Cv1 350 000Dh,1350000,800k - 1.5M,,,ELECTRIQUE,AUTOMATIQUE,https://neuf.kifal.ma/PORSCHE/TAYCAN/taycan-i-ph1-base-bva-326ch.htm,kifal.ma
590,PORSCHE,Taycan I - Ph1 - 4S Bva 435Chelectriqueautomatique20 Cv1 650 000Dh,1650000,Plus de 1.5M,,,ELECTRIQUE,AUTOMATIQUE,https://neuf.kifal.ma/PORSCHE/TAYCAN/taycan-i-ph1-4s-bva-435ch.htm,kifal.ma
591,PORSCHE,Taycan I - Ph1 - Turbo Bva 625Chelectriqueautomatique36 Cv2 300 000Dh,2300000,Plus de 1.5M,,,ELECTRIQUE,AUTOMATIQUE,https://neuf.kifal.ma/PORSCHE/TAYCAN/taycan-i-ph1-turbo-bva-625ch.htm,kifal.ma
592,PORSCHE,Taycan I - Ph1 - Turbo S Bva 625Chelectriqueautomatique36 Cv2 650 000Dh,2650000,Plus de 1.5M,,,ELECTRIQUE,AUTOMATIQUE,https://neuf.kifal.ma/PORSCHE/TAYCAN/taycan-i-ph1-turbo-s-bva-625ch.htm,kifal.ma
593,PORSCHE,Cayenne Coupe,,Non spécifié,,,,,https://neuf.kifal.ma/PORSCHE/CAYENNE%20COUPE,kifal.ma
594,PORSCHE,Cayenne Coupe I - Ph2 - 3.0 Cayenne Coupe E-Hybrid Bva 470Chhybride Plug-Inautomatique20 Cv1 400 000Dh,1400000,800k - 1.5M,,,HYBRID,AUTOMATIQUE,https://neuf.kifal.ma/PORSCHE/CAYENNE%20COUPE/cayenne-coupe-i-ph2-3.0-cayenne-coupe-e-hybrid-bva-470ch.htm,kifal.ma
595,PORSCHE,Cayenne Coupe I - Ph2 - 3.0 Cayenne Coupe S E-Hybrid Bva 519Chhybride Plug-Inautomatique21 Cv1 530 000Dh,1530000,Plus de 1.5M,,,HYBRID,AUTOMATIQUE,https://neuf.kifal.ma/PORSCHE/CAYENNE%20COUPE/cayenne-coupe-i-ph2-3.0-cayenne-coupe-s-e-hybrid-bva-519ch.htm,kifal.ma
596,PORSCHE,"Cayenne Coupe I - Ph2 - 4,0 Cayenne Coupe Turbo E-Hybrid Bva 739Chhybride Plug-Inautomatique32 Cv2 250 000Dh",2250000,Plus de 1.5M,,,HYBRID,AUTOMATIQUE,"https://neuf.kifal.ma/PORSCHE/CAYENNE%20COUPE/cayenne-coupe-i-ph2-4,0-cayenne-coupe-turbo-e-hybrid-bva-739ch.htm",kifal.ma
597,PORSCHE,Taycan Cross Turismo,,Non spécifié,,,,,https://neuf.kifal.ma/PORSCHE/TAYCAN%20CROSS%20TURISMO,kifal.ma
598,PORSCHE,Taycan Cross Turismo I - Ph1 - 300 Kw Cross Turismo Base Bva 408Chelectriqueautomatique17 Cv1 450 000Dh,1450000,800k - 1.5M,,,ELECTRIQUE,AUTOMATIQUE,https://neuf.kifal.ma/PORSCHE/TAYCAN%20CROSS%20TURISMO/taycan-cross-turismo-i-ph1-300-kw-cross-turismo-base-bva-408ch.htm,kifal.ma
599,PORSCHE,Taycan Cross Turismo I - Ph1 - 390 Kw Cross Turismo 4S Bva 544Chelectriqueautomatique29 Cv1 730 000Dh,1730000,Plus de 1.5M,,,ELECTRIQUE,AUTOMATIQUE,https://neuf.kifal.ma/PORSCHE/TAYCAN%20CROSS%20TURISMO/taycan-cross-turismo-i-ph1-390-kw-cross-turismo-4s-bva-544ch.htm,kifal.ma
600,PORSCHE,Taycan Cross Turismo I - Ph1 - 700 Kw Cross Turismo Turbo S Bva 952Chelectriqueautomatique21 Cv2 380 000Dh,2380000,Plus de 1.5M,,,ELECTRIQUE,AUTOMATIQUE,https://neuf.kifal.ma/PORSCHE/TAYCAN%20CROSS%20TURISMO/taycan-cross-turismo-i-ph1-700-kw-cross-turismo-turbo-s-bva-952ch.htm,kifal.ma
601,PORSCHE,Panamera Turismo,,Non spécifié,,,,,https://neuf.kifal.ma/PORSCHE/Panamera%20Turismo,kifal.ma
602,PORSCHE,Panamera Turismo I - Ph1 - 3.0 V6 4 E-Hybrid Bvr 330Chhybride Plug-Inautomatique17 Cv1 460 000Dh,1460000,800k - 1.5M,,,HYBRID,AUTOMATIQUE,https://neuf.kifal.ma/PORSCHE/Panamera%20Turismo/panamera-turismo-i-ph1-3.0-v6-4-e-hybrid-bvr-330ch.htm,kifal.ma
603,PORSCHE,Panamera Turismo I - Ph1 - 3.0 V6 Base Bvr 330Chessenceautomatique22 Cv1 470 000Dh,1470000,800k - 1.5M,,,ESSENCE,AUTOMATIQUE,https://neuf.kifal.ma/PORSCHE/Panamera%20Turismo/panamera-turismo-i-ph1-3.0-v6-base-bvr-330ch.htm,kifal.ma
604,PORSCHE,Panamera,,Non spécifié,,,,,https://neuf.kifal.ma/PORSCHE/Panamera,kifal.ma
605,PORSCHE,Panamera Ii - Ph2 - 4 E-Hybrid Bva 462Chhybrideautomatique17 Cv1 530 000Dh,1530000,Plus de 1.5M,,,HYBRID,AUTOMATIQUE,https://neuf.kifal.ma/PORSCHE/Panamera/panamera-ii-ph2-4-e-hybrid-bva-462ch.htm,kifal.ma
606,PORSCHE,Panamera Ii - Ph2 - 4S E-Hybrid Bva 536Chhybrideautomatique21 Cv1 740 000Dh,1740000,Plus de 1.5M,,,HYBRID,AUTOMATIQUE,https://neuf.kifal.ma/PORSCHE/Panamera/panamera-ii-ph2-4s-e-hybrid-bva-536ch.htm,kifal.ma
607,PORSCHE,Panamera Ii - Ph2 - 2.9 L 4 E-Hybrid Bva 470Chhybride Plug-Inautomatique17 Cv1 800 000Dh,1800000,Plus de 1.5M,,2.9 L,HYBRID,AUTOMATIQUE,https://neuf.kifal.ma/PORSCHE/Panamera/panamera-ii-ph2-2.9-l-4-e-hybrid-bva-470ch.htm,kifal.ma
608,PORSCHE,Panamera Ii - Ph2 - 2.9 L 4S E-Hybrid Bva 544Chhybride Plug-Inautomatique21 Cv1 950 000Dh,1950000,Plus de 1.5M,,2.9 L,HYBRID,AUTOMATIQUE,https://neuf.kifal.ma/PORSCHE/Panamera/panamera-ii-ph2-2.9-l-4s-e-hybrid-bva-544ch.htm,kifal.ma
609,PORSCHE,Panamera Ii - Ph2 - 4.0 L Turbo E-Hybrid Bva 680Chhybride Plug-Inautomatique27 Cv2 680 000Dh,2680000,Plus de 1.5M,,4.0 L,HYBRID,AUTOMATIQUE,https://neuf.kifal.ma/PORSCHE/Panamera/panamera-ii-ph2-4.0-l-turbo-e-hybrid-bva-680ch.htm,kifal.ma
610,PORSCHE,Panamera Ii - Ph2 - Turbo S E-Hybrid Bva 782Chhybride Plug-Inautomatique32 Cv2 890 000Dh,2890000,Plus de 1.5M,,,HYBRID,AUTOMATIQUE,https://neuf.kifal.ma/PORSCHE/Panamera/panamera-ii-ph2-turbo-s-e-hybrid-bva-782ch.htm,kifal.ma
611,PORSCHE,911 Coupe,,Non spécifié,,,,,https://neuf.kifal.ma/PORSCHE/911%20Coupe,kifal.ma
612,PORSCHE,911 Coupe Viii - Ph1 - 3.0 Carrera Bva 394Chessenceautomatique17 Cv1 546 000Dh,1546000,Plus de 1.5M,,,ESSENCE,AUTOMATIQUE,https://neuf.kifal.ma/PORSCHE/911%20Coupe/911-coupe-viii-ph1-3.0-carrera-bva-394ch.htm,kifal.ma
613,PORSCHE,911 Coupe Viii - Ph1 - 3.0 911 Carrera S Bva 450Chessenceautomatique17 Cv1 751 000Dh,1751000,Plus de 1.5M,,,ESSENCE,AUTOMATIQUE,https://neuf.kifal.ma/PORSCHE/911%20Coupe/911-coupe-viii-ph1-3.0-911-carrera-s-bva-450ch.htm,kifal.ma
614,PORSCHE,911 Coupe Viii - Ph1 - 3.0 911 Carrera 4S Bva 450Chessenceautomatique17 Cv1 845 000Dh,1845000,Plus de 1.5M,,,ESSENCE,AUTOMATIQUE,https://neuf.kifal.ma/PORSCHE/911%20Coupe/911-coupe-viii-ph1-3.0-911-carrera-4s-bva-450ch.htm,kifal.ma
615,PORSCHE,911 Coupe Viii - Ph1 - 3.6 Carrera Gts Bva 541Chessenceautomatique21 Cv2 450 000Dh,2450000,Plus de 1.5M,,,ESSENCE,AUTOMATIQUE,https://neuf.kifal.ma/PORSCHE/911%20Coupe/911-coupe-viii-ph1-3.6-carrera-gts-bva-541ch.htm,kifal.ma
616,PORSCHE,911 Cabriolet,,Non spécifié,,,,,https://neuf.kifal.ma/PORSCHE/911%20Cabriolet,kifal.ma
617,PORSCHE,911 Cabriolet Viii - Ph1 - 3.0 Bi-Turbo Carrera Cabriolet Bva 385Chessenceautomatique17 Cv1 590 000Dh,1590000,Plus de 1.5M,,,ESSENCE,AUTOMATIQUE,https://neuf.kifal.ma/PORSCHE/911%20Cabriolet/911-cabriolet-viii-ph1-3.0-bi-turbo-carrera-cabriolet-bva-385ch.htm,kifal.ma
618,PORSCHE,911 Cabriolet Viii - Ph1 - 3.0 Bi-Turbo Carrera S Cabriolet Bva 450Chessenceautomatique17 Cv1 780 000Dh,1780000,Plus de 1.5M,,,ESSENCE,AUTOMATIQUE,https://neuf.kifal.ma/PORSCHE/911%20Cabriolet/911-cabriolet-viii-ph1-3.0-bi-turbo-carrera-s-cabriolet-bva-450ch.htm,kifal.ma
619,PORSCHE,911 Cabriolet Viii - Ph1 - 3.0 Bi-Turbo Carrera 4S Cabriolet Bva 450Chessenceautomatique19 Cv1 860 000Dh,1860000,Plus de 1.5M,,,ESSENCE,AUTOMATIQUE,https://neuf.kifal.ma/PORSCHE/911%20Cabriolet/911-cabriolet-viii-ph1-3.0-bi-turbo-carrera-4s-cabriolet-bva-450ch.htm,kifal.ma
620,PORSCHE,911 Cabriolet Viii - Ph1 - 3.0 Bi-Turbo Carrera Gts Cabriolet Bva 480Chessenceautomatique21 Cv1 990 000Dh,1990000,Plus de 1.5M,,,ESSENCE,AUTOMATIQUE,https://neuf.kifal.ma/PORSCHE/911%20Cabriolet/911-cabriolet-viii-ph1-3.0-bi-turbo-carrera-gts-cabriolet-bva-480ch.htm,kifal.ma
621,PORSCHE,911 Cabriolet Viii - Ph1 - 3.0 911 Cabriolet Carrera Bva 394Chessenceautomatique17 Cv2 100 000Dh,2100000,Plus de 1.5M,,,ESSENCE,AUTOMATIQUE,https://neuf.kifal.ma/PORSCHE/911%20Cabriolet/911-cabriolet-viii-ph1-3.0-911-cabriolet-carrera-bva-394ch.htm,kifal.ma
622,PORSCHE,911 Cabriolet Viii - Ph1 - 3.8 Bi-Turbo Cabriolet Bva 580Chessenceautomatique29 Cv2 590 000Dh,2590000,Plus de 1.5M,,,ESSENCE,AUTOMATIQUE,https://neuf.kifal.ma/PORSCHE/911%20Cabriolet/911-cabriolet-viii-ph1-3.8-bi-turbo-cabriolet-bva-580ch.htm,kifal.ma
623,PORSCHE,911 Cabriolet Viii - Ph1 - 3.6 911 Cabriolet Carrera Gts Bva 541Chessenceautomatique21 Cv2 640 000Dh,2640000,Plus de 1.5M,,,ESSENCE,AUTOMATIQUE,https://neuf.kifal.ma/PORSCHE/911%20Cabriolet/911-cabriolet-viii-ph1-3.6-911-cabriolet-carrera-gts-bva-541ch.htm,kifal.ma
